Timestamp;Game Type;Auction Round;Winner;Artist;Amount Paid
2020-01-23 15:36:29.612669;value;23;random_bot-1;Picasso;14
2020-01-23 15:36:29.612669;value;24;random_bot-1;Picasso;11
2020-01-23 15:36:29.612669;value;25;random_bot-1;Rembrandt;11
2020-01-23 15:36:29.612669;value;26;1604990-4;Da Vinci;8
2020-01-23 15:36:29.612669;value;27;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;28;random_bot-1;Da Vinci;11
2020-01-23 15:36:29.612669;value;29;random_bot-1;Van Gogh;11
2020-01-23 15:36:29.612669;value;30;random_bot-3;Rembrandt;12
2020-01-23 15:36:29.612669;value;31;random_bot-1;Rembrandt;11
2020-01-23 15:36:29.612669;value;32;1604990-4;Picasso;5
2020-01-23 15:36:29.612669;value;33;1604990-4;Van Gogh;5
2020-01-23 15:36:29.612669;value;34;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;35;random_bot-1;Rembrandt;11
2020-01-23 15:36:29.612669;value;36;1604990-4;Picasso;8
2020-01-23 15:36:29.612669;value;37;1604990-4;Rembrandt;9
2020-01-23 15:36:29.612669;value;38;1604990-4;Da Vinci;7
2020-01-23 15:36:29.612669;value;39;1604990-4;Picasso;8
2020-01-23 15:36:29.612669;value;40;1604990-4;Picasso;4
2020-01-23 15:36:29.612669;value;41;1604990-4;Van Gogh;3
2020-01-23 15:36:29.612669;value;42;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;43;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;44;1604990-4;Da Vinci;8
2020-01-23 15:36:29.612669;value;45;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;46;1604990-4;Da Vinci;3
2020-01-23 15:36:29.612669;value;47;1604990-4;Rembrandt;6
2020-01-23 15:36:29.612669;value;48;1604990-4;Rembrandt;5
2020-01-23 15:36:29.612669;value;49;1604990-4;Picasso;3
2020-01-23 15:36:29.612669;value;50;1604990-4;Da Vinci;8
2020-01-23 15:36:29.612669;value;51;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;52;1604990-4;Rembrandt;4
2020-01-23 15:36:29.612669;value;53;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;54;1604990-4;Rembrandt;9
2020-01-23 15:36:29.612669;value;55;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;56;1604990-4;Van Gogh;2
2020-01-23 15:36:29.612669;value;57;1604990-4;Picasso;8
2020-01-23 15:36:29.612669;value;58;1604990-4;Picasso;6
2020-01-23 15:36:29.612669;value;59;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;60;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;61;1604990-4;Rembrandt;5
2020-01-23 15:36:29.612669;value;62;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;63;1604990-4;Van Gogh;8
2020-01-23 15:36:29.612669;value;64;1604990-4;Picasso;7
2020-01-23 15:36:29.612669;value;65;1604990-4;Picasso;7
2020-01-23 15:36:29.612669;value;66;1604990-4;Rembrandt;3
2020-01-23 15:36:29.612669;value;67;1604990-4;Van Gogh;8
2020-01-23 15:36:29.612669;value;68;1604990-4;Da Vinci;5
2020-01-23 15:36:29.612669;value;69;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;70;1604990-4;Da Vinci;2
2020-01-23 15:36:29.612669;value;71;1604990-4;Van Gogh;10
2020-01-23 15:36:29.612669;value;72;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;73;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;74;1604990-4;Rembrandt;6
2020-01-23 15:36:29.612669;value;75;1604990-4;Da Vinci;9
2020-01-23 15:36:29.612669;value;76;1604990-4;Da Vinci;9
2020-01-23 15:36:29.612669;value;77;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;78;1604990-4;Rembrandt;2
2020-01-23 15:36:29.612669;value;79;1604990-4;Van Gogh;6
2020-01-23 15:36:29.612669;value;80;1604990-4;Rembrandt;10
2020-01-23 15:36:29.612669;value;81;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;82;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;83;1604990-4;Van Gogh;6
2020-01-23 15:36:29.612669;value;84;1604990-4;Van Gogh;8
2020-01-23 15:36:29.612669;value;85;1604990-4;Picasso;4
2020-01-23 15:36:29.612669;value;86;1604990-4;Da Vinci;4
2020-01-23 15:36:29.612669;value;87;1604990-4;Picasso;3
2020-01-23 15:36:29.612669;value;88;1604990-4;Picasso;7
2020-01-23 15:36:29.612669;value;89;1604990-4;Da Vinci;4
2020-01-23 15:36:29.612669;value;90;1604990-4;Van Gogh;8
2020-01-23 15:36:29.612669;value;91;1604990-4;Da Vinci;9
2020-01-23 15:36:29.612669;value;92;1604990-4;Picasso;3
2020-01-23 15:36:29.612669;value;93;1604990-4;Picasso;5
2020-01-23 15:36:29.612669;value;94;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;95;1604990-4;Picasso;10
2020-01-23 15:36:29.612669;value;96;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;97;1604990-4;Picasso;3
2020-01-23 15:36:29.612669;value;98;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;99;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;100;1604990-4;Rembrandt;10
2020-01-23 15:36:29.612669;value;101;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;102;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;103;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;104;1604990-4;Picasso;6
2020-01-23 15:36:29.612669;value;105;1604990-4;Da Vinci;4
2020-01-23 15:36:29.612669;value;106;1604990-4;Van Gogh;10
2020-01-23 15:36:29.612669;value;107;1604990-4;Rembrandt;6
2020-01-23 15:36:29.612669;value;108;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;109;1604990-4;Rembrandt;9
2020-01-23 15:36:29.612669;value;110;1604990-4;Da Vinci;7
2020-01-23 15:36:29.612669;value;111;1604990-4;Picasso;5
2020-01-23 15:36:29.612669;value;112;1604990-4;Da Vinci;3
2020-01-23 15:36:29.612669;value;113;1604990-4;Da Vinci;8
2020-01-23 15:36:29.612669;value;114;1604990-4;Van Gogh;6
2020-01-23 15:36:29.612669;value;115;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;116;1604990-4;Rembrandt;2
2020-01-23 15:36:29.612669;value;117;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;118;1604990-4;Van Gogh;10
2020-01-23 15:36:29.612669;value;119;1604990-4;Rembrandt;10
2020-01-23 15:36:29.612669;value;120;1604990-4;Da Vinci;6
2020-01-23 15:36:29.612669;value;121;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;122;1604990-4;Picasso;7
2020-01-23 15:36:29.612669;value;123;1604990-4;Van Gogh;5
2020-01-23 15:36:29.612669;value;124;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;125;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;126;1604990-4;Van Gogh;5
2020-01-23 15:36:29.612669;value;127;1604990-4;Van Gogh;10
2020-01-23 15:36:29.612669;value;128;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;129;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;130;1604990-4;Rembrandt;9
2020-01-23 15:36:29.612669;value;131;1604990-4;Van Gogh;6
2020-01-23 15:36:29.612669;value;132;1604990-4;Rembrandt;10
2020-01-23 15:36:29.612669;value;133;1604990-4;Van Gogh;6
2020-01-23 15:36:29.612669;value;134;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;135;1604990-4;Rembrandt;6
2020-01-23 15:36:29.612669;value;136;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;137;1604990-4;Rembrandt;2
2020-01-23 15:36:29.612669;value;138;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;139;1604990-4;Da Vinci;5
2020-01-23 15:36:29.612669;value;140;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;141;1604990-4;Picasso;3
2020-01-23 15:36:29.612669;value;142;1604990-4;Da Vinci;8
2020-01-23 15:36:29.612669;value;143;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;144;1604990-4;Da Vinci;7
2020-01-23 15:36:29.612669;value;145;1604990-4;Picasso;8
2020-01-23 15:36:29.612669;value;146;1604990-4;Picasso;8
2020-01-23 15:36:29.612669;value;147;1604990-4;Picasso;4
2020-01-23 15:36:29.612669;value;148;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;149;1604990-4;Picasso;2
2020-01-23 15:36:29.612669;value;150;1604990-4;Van Gogh;7
2020-01-23 15:36:29.612669;value;151;1604990-4;Picasso;7
2020-01-23 15:36:29.612669;value;152;1604990-4;Da Vinci;4
2020-01-23 15:36:29.612669;value;153;1604990-4;Van Gogh;1
2020-01-23 15:36:29.612669;value;154;1604990-4;Rembrandt;7
2020-01-23 15:36:29.612669;value;155;1604990-4;Rembrandt;5
2020-01-23 15:36:29.612669;value;156;1604990-4;Da Vinci;10
2020-01-23 15:36:29.612669;value;157;1604990-4;Picasso;10
2020-01-23 15:36:29.612669;value;158;1604990-4;Picasso;3
2020-01-23 15:36:29.612669;value;159;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;160;1604990-4;Picasso;5
2020-01-23 15:36:29.612669;value;161;1604990-4;Picasso;6
2020-01-23 15:36:29.612669;value;162;1604990-4;Picasso;5
2020-01-23 15:36:29.612669;value;163;1604990-4;Van Gogh;3
2020-01-23 15:36:29.612669;value;164;1604990-4;Van Gogh;6
2020-01-23 15:36:29.612669;value;165;1604990-4;Picasso;6
2020-01-23 15:36:29.612669;value;166;1604990-4;Picasso;7
2020-01-23 15:36:29.612669;value;167;1604990-4;Rembrandt;4
2020-01-23 15:36:29.612669;value;168;1604990-4;Da Vinci;3
2020-01-23 15:36:29.612669;value;169;1604990-4;Van Gogh;9
2020-01-23 15:36:29.612669;value;170;1604990-4;Van Gogh;3
2020-01-23 15:36:29.612669;value;171;1604990-4;Da Vinci;3
2020-01-23 15:36:29.612669;value;172;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;173;1604990-4;Van Gogh;10
2020-01-23 15:36:29.612669;value;174;1604990-4;Van Gogh;4
2020-01-23 15:36:29.612669;value;175;1604990-4;Picasso;4
2020-01-23 15:36:29.612669;value;176;1604990-4;Da Vinci;5
2020-01-23 15:36:29.612669;value;177;1604990-4;Picasso;9
2020-01-23 15:36:29.612669;value;178;1604990-4;Rembrandt;8
2020-01-23 15:36:29.612669;value;179;random_bot-2;Picasso;7
2020-01-23 15:36:29.612669;value;180;random_bot-1;Da Vinci;0
2020-01-23 15:36:29.612669;value;181;random_bot-2;Van Gogh;2
2020-01-23 15:36:29.612669;value;182;random_bot-1;Da Vinci;0
2020-01-23 15:36:29.612669;value;183;random_bot-1;Van Gogh;3
2020-01-23 15:36:29.612669;value;184;random_bot-1;Da Vinci;0
2020-01-23 15:36:29.612669;value;185;random_bot-1;Picasso;2
2020-01-23 15:36:29.612669;value;186;random_bot-3;Picasso;0
2020-01-23 15:36:29.612669;value;187;random_bot-3;Da Vinci;1
2020-01-23 15:36:29.612669;value;188;random_bot-1;Picasso;0
2020-01-23 15:36:29.612669;value;189;random_bot-1;Rembrandt;1
2020-01-23 15:36:29.612669;value;190;random_bot-1;Picasso;1
2020-01-23 15:36:29.612669;value;191;random_bot-1;Picasso;1
2020-01-23 15:36:29.612669;value;192;random_bot-3;Da Vinci;1
2020-01-23 15:36:29.612669;value;193;random_bot-2;Picasso;1
2020-01-23 15:36:29.612669;value;194;random_bot-3;Da Vinci;0
2020-01-23 15:36:29.612669;value;195;random_bot-3;Rembrandt;0
2020-01-23 15:36:29.612669;value;196;random_bot-1;Picasso;0
2020-01-23 15:36:29.612669;value;197;random_bot-3;Van Gogh;0
2020-01-23 15:36:29.612669;value;198;random_bot-3;Da Vinci;0
2020-01-23 15:36:29.612669;value;199;1604990-4;Van Gogh;0
2020-01-23 15:36:29.612669;value;200;random_bot-2;Van Gogh;0
2020-01-23 15:36:29.962381;value;1;random_bot-3;Picasso;733
2020-01-23 15:36:29.962381;value;2;random_bot-2;Rembrandt;195
2020-01-23 15:36:29.962381;value;3;random_bot-1;Da Vinci;270
2020-01-23 15:36:29.962381;value;4;random_bot-1;Van Gogh;234
2020-01-23 15:36:29.962381;value;5;random_bot-2;Van Gogh;50
2020-01-23 15:36:29.962381;value;6;random_bot-1;Da Vinci;244
2020-01-23 15:36:29.962381;value;7;random_bot-2;Rembrandt;233
2020-01-23 15:36:29.962381;value;8;random_bot-3;Picasso;122
2020-01-23 15:36:29.962381;value;9;random_bot-2;Van Gogh;125
2020-01-23 15:36:29.962381;value;10;random_bot-1;Rembrandt;81
2020-01-23 15:36:29.962381;value;11;random_bot-2;Rembrandt;126
2020-01-23 15:36:29.962381;value;12;random_bot-3;Picasso;93
2020-01-23 15:36:29.962381;value;13;random_bot-2;Van Gogh;13
2020-01-23 15:36:29.962381;value;14;random_bot-2;Da Vinci;126
2020-01-23 15:36:29.962381;value;15;random_bot-2;Van Gogh;45
2020-01-23 15:36:29.962381;value;16;random_bot-2;Rembrandt;17
2020-01-23 15:36:29.962381;value;17;random_bot-1;Picasso;11
2020-01-23 15:36:29.962381;value;18;random_bot-1;Van Gogh;37
2020-01-23 15:36:29.962381;value;19;random_bot-1;Da Vinci;32
2020-01-23 15:36:29.962381;value;20;random_bot-1;Van Gogh;21
2020-01-23 15:36:29.962381;value;21;random_bot-1;Rembrandt;39
2020-01-23 15:36:29.962381;value;22;random_bot-3;Picasso;17
2020-01-23 15:36:29.962381;value;23;random_bot-2;Rembrandt;19
2020-01-23 15:36:29.962381;value;24;random_bot-2;Rembrandt;28
2020-01-23 15:36:29.962381;value;25;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;26;random_bot-3;Da Vinci;24
2020-01-23 15:36:29.962381;value;27;1604990-4;Rembrandt;8
2020-01-23 15:36:29.962381;value;28;random_bot-2;Da Vinci;14
2020-01-23 15:36:29.962381;value;29;random_bot-1;Rembrandt;11
2020-01-23 15:36:29.962381;value;30;random_bot-1;Rembrandt;11
2020-01-23 15:36:29.962381;value;31;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;32;1604990-4;Rembrandt;8
2020-01-23 15:36:29.962381;value;33;1604990-4;Picasso;10
2020-01-23 15:36:29.962381;value;34;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;35;random_bot-3;Rembrandt;11
2020-01-23 15:36:29.962381;value;36;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;37;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;38;1604990-4;Rembrandt;10
2020-01-23 15:36:29.962381;value;39;1604990-4;Picasso;2
2020-01-23 15:36:29.962381;value;40;1604990-4;Picasso;4
2020-01-23 15:36:29.962381;value;41;1604990-4;Da Vinci;8
2020-01-23 15:36:29.962381;value;42;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;43;1604990-4;Rembrandt;6
2020-01-23 15:36:29.962381;value;44;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;45;1604990-4;Picasso;9
2020-01-23 15:36:29.962381;value;46;1604990-4;Rembrandt;9
2020-01-23 15:36:29.962381;value;47;1604990-4;Van Gogh;7
2020-01-23 15:36:29.962381;value;48;1604990-4;Picasso;5
2020-01-23 15:36:29.962381;value;49;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;50;1604990-4;Rembrandt;2
2020-01-23 15:36:29.962381;value;51;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;52;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;53;1604990-4;Rembrandt;3
2020-01-23 15:36:29.962381;value;54;1604990-4;Van Gogh;10
2020-01-23 15:36:29.962381;value;55;1604990-4;Rembrandt;3
2020-01-23 15:36:29.962381;value;56;1604990-4;Rembrandt;10
2020-01-23 15:36:29.962381;value;57;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;58;1604990-4;Van Gogh;10
2020-01-23 15:36:29.962381;value;59;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;60;1604990-4;Picasso;10
2020-01-23 15:36:29.962381;value;61;1604990-4;Da Vinci;7
2020-01-23 15:36:29.962381;value;62;1604990-4;Da Vinci;3
2020-01-23 15:36:29.962381;value;63;1604990-4;Rembrandt;5
2020-01-23 15:36:29.962381;value;64;1604990-4;Van Gogh;2
2020-01-23 15:36:29.962381;value;65;1604990-4;Van Gogh;7
2020-01-23 15:36:29.962381;value;66;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;67;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;68;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;69;1604990-4;Rembrandt;6
2020-01-23 15:36:29.962381;value;70;1604990-4;Rembrandt;3
2020-01-23 15:36:29.962381;value;71;1604990-4;Rembrandt;3
2020-01-23 15:36:29.962381;value;72;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;73;1604990-4;Da Vinci;2
2020-01-23 15:36:29.962381;value;74;1604990-4;Picasso;4
2020-01-23 15:36:29.962381;value;75;1604990-4;Picasso;8
2020-01-23 15:36:29.962381;value;76;1604990-4;Da Vinci;2
2020-01-23 15:36:29.962381;value;77;1604990-4;Rembrandt;10
2020-01-23 15:36:29.962381;value;78;1604990-4;Da Vinci;7
2020-01-23 15:36:29.962381;value;79;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;80;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;81;1604990-4;Picasso;3
2020-01-23 15:36:29.962381;value;82;1604990-4;Da Vinci;8
2020-01-23 15:36:29.962381;value;83;1604990-4;Da Vinci;7
2020-01-23 15:36:29.962381;value;84;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;85;1604990-4;Rembrandt;5
2020-01-23 15:36:29.962381;value;86;1604990-4;Picasso;9
2020-01-23 15:36:29.962381;value;87;1604990-4;Van Gogh;10
2020-01-23 15:36:29.962381;value;88;1604990-4;Picasso;4
2020-01-23 15:36:29.962381;value;89;1604990-4;Picasso;3
2020-01-23 15:36:29.962381;value;90;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;91;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;92;1604990-4;Rembrandt;7
2020-01-23 15:36:29.962381;value;93;1604990-4;Picasso;10
2020-01-23 15:36:29.962381;value;94;1604990-4;Rembrandt;10
2020-01-23 15:36:29.962381;value;95;1604990-4;Da Vinci;7
2020-01-23 15:36:29.962381;value;96;1604990-4;Rembrandt;7
2020-01-23 15:36:29.962381;value;97;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;98;1604990-4;Rembrandt;5
2020-01-23 15:36:29.962381;value;99;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;100;1604990-4;Picasso;9
2020-01-23 15:36:29.962381;value;101;1604990-4;Picasso;6
2020-01-23 15:36:29.962381;value;102;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;103;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;104;1604990-4;Picasso;8
2020-01-23 15:36:29.962381;value;105;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;106;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;107;1604990-4;Rembrandt;2
2020-01-23 15:36:29.962381;value;108;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;109;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;110;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;111;1604990-4;Picasso;4
2020-01-23 15:36:29.962381;value;112;1604990-4;Rembrandt;5
2020-01-23 15:36:29.962381;value;113;1604990-4;Da Vinci;3
2020-01-23 15:36:29.962381;value;114;1604990-4;Rembrandt;3
2020-01-23 15:36:29.962381;value;115;1604990-4;Rembrandt;9
2020-01-23 15:36:29.962381;value;116;1604990-4;Picasso;8
2020-01-23 15:36:29.962381;value;117;1604990-4;Picasso;8
2020-01-23 15:36:29.962381;value;118;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;119;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;120;1604990-4;Da Vinci;3
2020-01-23 15:36:29.962381;value;121;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;122;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;123;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;124;1604990-4;Da Vinci;8
2020-01-23 15:36:29.962381;value;125;1604990-4;Da Vinci;7
2020-01-23 15:36:29.962381;value;126;1604990-4;Rembrandt;3
2020-01-23 15:36:29.962381;value;127;1604990-4;Picasso;5
2020-01-23 15:36:29.962381;value;128;1604990-4;Da Vinci;2
2020-01-23 15:36:29.962381;value;129;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;130;1604990-4;Rembrandt;8
2020-01-23 15:36:29.962381;value;131;1604990-4;Rembrandt;6
2020-01-23 15:36:29.962381;value;132;1604990-4;Rembrandt;5
2020-01-23 15:36:29.962381;value;133;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;134;1604990-4;Picasso;1
2020-01-23 15:36:29.962381;value;135;1604990-4;Rembrandt;10
2020-01-23 15:36:29.962381;value;136;1604990-4;Rembrandt;4
2020-01-23 15:36:29.962381;value;137;1604990-4;Van Gogh;4
2020-01-23 15:36:29.962381;value;138;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;139;1604990-4;Rembrandt;6
2020-01-23 15:36:29.962381;value;140;1604990-4;Picasso;10
2020-01-23 15:36:29.962381;value;141;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;142;1604990-4;Van Gogh;6
2020-01-23 15:36:29.962381;value;143;1604990-4;Rembrandt;9
2020-01-23 15:36:29.962381;value;144;1604990-4;Picasso;10
2020-01-23 15:36:29.962381;value;145;1604990-4;Picasso;8
2020-01-23 15:36:29.962381;value;146;1604990-4;Picasso;5
2020-01-23 15:36:29.962381;value;147;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;148;1604990-4;Da Vinci;8
2020-01-23 15:36:29.962381;value;149;1604990-4;Rembrandt;10
2020-01-23 15:36:29.962381;value;150;1604990-4;Van Gogh;2
2020-01-23 15:36:29.962381;value;151;1604990-4;Rembrandt;6
2020-01-23 15:36:29.962381;value;152;1604990-4;Rembrandt;5
2020-01-23 15:36:29.962381;value;153;1604990-4;Da Vinci;3
2020-01-23 15:36:29.962381;value;154;1604990-4;Rembrandt;7
2020-01-23 15:36:29.962381;value;155;1604990-4;Da Vinci;7
2020-01-23 15:36:29.962381;value;156;1604990-4;Da Vinci;2
2020-01-23 15:36:29.962381;value;157;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;158;1604990-4;Picasso;2
2020-01-23 15:36:29.962381;value;159;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;160;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;161;1604990-4;Da Vinci;9
2020-01-23 15:36:29.962381;value;162;1604990-4;Van Gogh;7
2020-01-23 15:36:29.962381;value;163;1604990-4;Van Gogh;10
2020-01-23 15:36:29.962381;value;164;1604990-4;Picasso;8
2020-01-23 15:36:29.962381;value;165;1604990-4;Van Gogh;10
2020-01-23 15:36:29.962381;value;166;1604990-4;Da Vinci;10
2020-01-23 15:36:29.962381;value;167;1604990-4;Van Gogh;8
2020-01-23 15:36:29.962381;value;168;1604990-4;Picasso;5
2020-01-23 15:36:29.962381;value;169;1604990-4;Da Vinci;6
2020-01-23 15:36:29.962381;value;170;1604990-4;Picasso;4
2020-01-23 15:36:29.962381;value;171;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;172;1604990-4;Van Gogh;9
2020-01-23 15:36:29.962381;value;173;1604990-4;Van Gogh;4
2020-01-23 15:36:29.962381;value;174;1604990-4;Picasso;7
2020-01-23 15:36:29.962381;value;175;1604990-4;Rembrandt;9
2020-01-23 15:36:29.962381;value;176;random_bot-1;Van Gogh;3
2020-01-23 15:36:29.962381;value;177;random_bot-2;Rembrandt;1
2020-01-23 15:36:29.962381;value;178;random_bot-2;Rembrandt;0
2020-01-23 15:36:29.962381;value;179;random_bot-2;Van Gogh;7
2020-01-23 15:36:29.962381;value;180;random_bot-3;Van Gogh;0
2020-01-23 15:36:29.962381;value;181;random_bot-1;Da Vinci;1
2020-01-23 15:36:29.962381;value;182;random_bot-1;Da Vinci;1
2020-01-23 15:36:29.962381;value;183;random_bot-1;Rembrandt;0
2020-01-23 15:36:29.962381;value;184;random_bot-2;Rembrandt;0
2020-01-23 15:36:29.962381;value;185;random_bot-1;Van Gogh;0
2020-01-23 15:36:29.962381;value;186;random_bot-2;Da Vinci;1
2020-01-23 15:36:29.962381;value;187;random_bot-1;Da Vinci;0
2020-01-23 15:36:29.962381;value;188;random_bot-1;Da Vinci;1
2020-01-23 15:36:29.962381;value;189;random_bot-3;Picasso;1
2020-01-23 15:36:29.962381;value;190;random_bot-2;Picasso;0
2020-01-23 15:36:29.962381;value;191;random_bot-2;Da Vinci;0
2020-01-23 15:36:29.962381;value;192;random_bot-2;Picasso;0
2020-01-23 15:36:29.962381;value;193;random_bot-1;Van Gogh;0
2020-01-23 15:36:29.962381;value;194;random_bot-1;Van Gogh;1
2020-01-23 15:36:29.962381;value;195;random_bot-2;Da Vinci;1
2020-01-23 15:36:29.962381;value;196;random_bot-1;Van Gogh;0
2020-01-23 15:36:29.962381;value;197;random_bot-1;Da Vinci;0
2020-01-23 15:36:29.962381;value;198;random_bot-3;Van Gogh;0
2020-01-23 15:36:29.962381;value;199;random_bot-1;Picasso;0
2020-01-23 15:36:29.962381;value;200;random_bot-1;Rembrandt;0
2020-01-23 15:36:30.302811;value;1;random_bot-2;Rembrandt;724
2020-01-23 15:36:30.302811;value;2;random_bot-3;Da Vinci;579
2020-01-23 15:36:30.302811;value;3;random_bot-1;Van Gogh;313
2020-01-23 15:36:30.302811;value;4;random_bot-1;Rembrandt;225
2020-01-23 15:36:30.302811;value;5;random_bot-2;Rembrandt;142
2020-01-23 15:36:30.302811;value;6;random_bot-3;Rembrandt;221
2020-01-23 15:36:30.302811;value;7;random_bot-1;Picasso;143
2020-01-23 15:36:30.302811;value;8;random_bot-1;Van Gogh;20
2020-01-23 15:36:30.302811;value;9;random_bot-3;Picasso;62
2020-01-23 15:36:30.302811;value;10;random_bot-2;Da Vinci;106
2020-01-23 15:36:30.302811;value;11;random_bot-1;Picasso;125
2020-01-23 15:36:30.302811;value;12;random_bot-1;Van Gogh;43
2020-01-23 15:36:30.302811;value;13;random_bot-3;Rembrandt;40
2020-01-23 15:36:30.302811;value;14;random_bot-1;Da Vinci;28
2020-01-23 15:36:30.302811;value;15;random_bot-3;Rembrandt;33
2020-01-23 15:36:30.302811;value;16;random_bot-1;Picasso;28
2020-01-23 15:36:30.302811;value;17;random_bot-1;Da Vinci;44
2020-01-23 15:36:30.302811;value;18;random_bot-3;Da Vinci;15
2020-01-23 15:36:30.302811;value;19;random_bot-3;Rembrandt;11
2020-01-23 15:36:30.302811;value;20;random_bot-2;Da Vinci;12
2020-01-23 15:36:30.302811;value;21;random_bot-3;Rembrandt;19
2020-01-23 15:36:30.302811;value;22;random_bot-1;Rembrandt;11
2020-01-23 15:36:30.302811;value;23;1604990-4;Rembrandt;8
2020-01-23 15:36:30.302811;value;24;1604990-4;Van Gogh;10
